t_ms,state,temp,bno_ax,bno_ay,bno_az,gx,gy,gz,kx_ax,kx_ay,kx_az,alt,vel,lat,lon,heading,volt_ram_diff,volt_main_primary,volt_main2,volt_drogue_primary,volt_drogue2,volt_drogue,volt_main,gps_lat,gps_lon,gps_hdg,gps_alt_agl,state_name,dp,volt_dp
4093320,1,41.36000061035156,38.85453414916992,-0.5051188468933105,-1.6837295293807983,-1.0875582695007324,0.047996558248996735,-0.01636246219277382,104.44788360595703,-2.7358944416046143,-3.945643424987793,20.673828125,20.758525848388672,,,,0.01800055056810379,2.7238404750823975,0.3230098783969879,2.73270320892334,-0.00012500381853897125,,,,,,,FLIGHT_READY,0.0,0.01800055056810379
4093338,1,41.36000061035156,38.85453414916992,-0.5051188468933105,-1.6441123485565186,-1.1595531702041626,0.02617993950843811,-0.023998279124498367,104.00120544433594,-1.9728217124938965,-3.4617438316345215,21.09844970703125,18.308725357055664,,,,0.01825055666267872,2.7077269554138184,0.32838502526283264,2.701281785964966,0.0,,,,,,,FLIGHT_READY,0.0,0.01825055666267872
4093355,1,41.36000061035156,38.85453414916992,-0.7032046914100647,-1.6441123485565186,-1.2402746677398682,0.028361601755023003,-0.039269909262657166,103.4056396484375,-1.712260365486145,-3.2011826038360596,21.34381103515625,18.308725357055664,,,,0.01812555454671383,2.72867488861084,0.33138513565063477,2.7351200580596924,0.0,,,,,,,FLIGHT_READY,0.0,0.01812555454671383
4093372,1,41.36000061035156,38.85453414916992,-0.9210991263389587,-1.584686517715454,-1.29154372215271,0.01745329238474369,-0.0359974168241024,104.72705841064453,-1.7308719158172607,-3.9084205627441406,21.83917236328125,18.308725357055664,,,,0.01800055056810379,2.718200922012329,0.3363852798938751,2.729480504989624,0.0,,,,,,,FLIGHT_READY,0.0,0.01800055056810379
4093387,2,41.36000061035156,38.85453414916992,-0.13866008818149567,-1.6738252639770508,-1.3646293878555298,0.015271632000803947,-0.05345071107149124,104.72705841064453,-1.7308719158172607,-3.9084205627441406,22.023193359375,20.139780044555664,,,,0.01825055666267872,2.705310106277466,0.340135395526886,2.7198121547698975,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093409,2,41.349998474121094,38.85453414916992,-0.5843532085418701,-1.762963891029358,-1.446441650390625,0.0010908307740464807,-0.07417649775743484,103.88954162597656,-2.010044813156128,-5.155392646789551,22.457275390625,20.139780044555664,,,,0.01800055056810379,2.698864698410034,0.3456355631351471,2.6778666973114014,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4093425,2,41.349998474121094,38.85453414916992,-0.5645446181297302,-1.7134424448013306,-1.5424346923828125,-0.015271632000803947,-0.0719948336482048,103.88954162597656,-2.010044813156128,-5.155392646789551,22.6412353515625,20.139780044555664,,,,0.01825055666267872,2.7157838344573975,0.35051071643829346,2.7085328102111816,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093441,2,41.349998474121094,38.85453414916992,-0.5942574739456177,-2.0799012184143066,-1.6700619459152222,-0.022907447069883347,-0.01636246219277382,105.08067321777344,-0.595568835735321,-5.8254075050354,22.75921630859375,20.139780044555664,,,,0.01812555454671383,2.7077269554138184,0.35276076197624207,2.7246463298797607,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4093458,2,41.349998474121094,38.85453414916992,-0.8715776801109314,-1.6143995523452759,-1.70933198928833,-0.05017821490764618,-0.046905722469091415,103.81509399414062,2.010044813156128,-5.806796073913574,23.06585693359375,14.685402870178223,,,,0.01825055666267872,2.697253465652466,0.3587609529495239,2.7165896892547607,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093476,2,41.349998474121094,38.85453414916992,-0.5249274373054504,-2.0303797721862793,-1.860957384109497,-0.04472406208515167,-0.12544554471969604,102.64256286621094,3.9642550945281982,-5.620680809020996,23.18853759765625,14.685402870178223,,,,0.01825055666267872,2.7206180095672607,0.36301109194755554,2.7270634174346924,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4093491,2,41.349998474121094,38.85453414916992,0.0,-1.3866008520126343,-1.820596694946289,-0.05890486389398575,-0.06108652800321579,104.05704498291016,3.1267364025115967,-5.620680809020996,23.43389892578125,14.685402870178223,,,,0.01812555454671383,2.733508825302124,0.36851125955581665,2.6673929691314697,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4093547,2,41.349998474121094,38.85453414916992,-0.1683729588985443,-1.436122179031372,-2.104212522506714,-0.10362893342971802,-0.10908307880163193,104.0384292602539,1.6750373840332031,-4.7831621170043945,23.867919921875,9.011943817138672,,,,0.01812555454671383,2.7149782180786133,0.3845117390155792,2.7117555141448975,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4093566,2,41.349998474121094,38.85453414916992,-0.4159802496433258,-1.5747822523117065,-2.1958425045013428,-0.11671889573335648,-0.11126475036144257,104.09426879882812,0.3908420503139496,-4.094535827636719,23.867919921875,9.011943817138672,,,,0.01812555454671383,2.69805908203125,0.39001190662384033,2.709338426589966,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4093581,2,41.34000015258789,38.85453414916992,-0.60416179895401,-1.693633794784546,-2.2645647525787354,-0.12653636932373047,-0.10362893342971802,105.35984802246094,-0.0558345764875412,-4.075924396514893,23.8726806640625,9.011943817138672,,,,0.01812555454671383,2.7190065383911133,0.3936370313167572,2.7246463298797607,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4093597,2,41.34000015258789,38.85453414916992,-0.34665021300315857,-1.634208083152771,-2.431461811065674,-0.13744468986988068,-0.10144726186990738,107.53739929199219,0.8189071416854858,-4.876219749450684,23.81134033203125,9.011943817138672,,,,0.01812555454671383,2.73673152923584,0.39763715863227844,2.7238404750823975,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4093612,2,41.34000015258789,38.85453414916992,-0.27732017636299133,-1.693633794784546,-2.4870944023132324,-0.14180800318717957,-0.07963065057992935,108.43074798583984,2.103102445602417,-5.118169784545898,23.7593994140625,-1.6695462465286255,,,,0.01825055666267872,2.673032760620117,0.40113726258277893,2.7077269554138184,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4093630,2,41.34000015258789,38.85453414916992,-0.2872244417667389,-1.782772421836853,-2.536181688308716,-0.15271632373332977,-0.01854412443935871,106.4765396118164,1.9542102813720703,-5.937077045440674,23.575439453125,-1.6695462465286255,,,,0.01825055666267872,2.722229242324829,0.40763744711875916,2.72867488861084,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093650,2,41.34000015258789,38.85453414916992,-0.42588451504707336,-1.8421982526779175,-2.6594455242156982,-0.15162548422813416,-0.027270769700407982,104.24315643310547,0.6886264681816101,-6.718760967254639,23.26873779296875,-1.6695462465286255,,,,0.01812555454671383,2.717395305633545,0.41338762640953064,2.7117555141448975,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01812555454671383
4093666,2,41.33000183105469,38.85453414916992,-0.2277987003326416,-1.7728681564331055,-2.7227137088775635,-0.15489797294139862,-0.04908738657832146,104.24315643310547,0.6886264681816101,-6.718760967254639,23.09417724609375,-1.6695462465286255,,,,0.01812555454671383,2.7198121547698975,0.4207628667354584,2.721423625946045,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01812555454671383
4093684,2,41.33000183105469,38.85453414916992,-0.3961716294288635,-1.5351651906967163,-2.8165249824523926,-0.15271632373332977,-0.03381575644016266,105.52735137939453,0.07444610446691513,-6.104580402374268,22.91015625,-12.318928718566895,,,,0.01825055666267872,2.70208740234375,0.42563799023628235,2.7198121547698975,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093701,2,41.33000183105469,38.85453414916992,-0.5546403527259827,-1.8223896026611328,-2.87542986869812,-0.15162548422813416,-0.023998279124498367,105.82513427734375,0.09305763244628906,-5.750961780548096,22.42425537109375,-12.318928718566895,,,,0.01800055056810379,2.681945562362671,0.43213820457458496,2.725451946258545,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01800055056810379
4093716,2,41.33000183105469,38.85453414916992,-0.25751158595085144,-1.6540166139602661,-3.052144765853882,-0.14071717858314514,0.008726646192371845,104.61538696289062,1.712260365486145,-6.141803741455078,22.1175537109375,-12.318928718566895,,,,0.01825055666267872,2.706921339035034,0.43913841247558594,2.7165896892547607,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4093732,2,41.33000183105469,38.85453414916992,-0.11885149776935577,-1.693633794784546,-3.169954538345337,-0.13089969754219055,0.021816616877913475,105.99263763427734,3.9828665256500244,-5.620680809020996,21.81561279296875,-12.318928718566895,,,,0.01800055056810379,2.709338426589966,0.4453886151313782,2.7230348587036133,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4093751,2,41.31999969482422,38.85453414916992,-0.5645446181297302,-1.762963891029358,-3.1983160972595215,-0.1287180334329605,0.056723203510046005,107.85379028320312,3.5361900329589844,-4.5226006507873535,21.268310546875,-19.372188568115234,,,,0.01800055056810379,2.7198121547698975,0.45138877630233765,2.718200922012329,0.00012500381853897125,,,,,,,BOOST,0.0,0.01800055056810379
4093767,2,41.31999969482422,38.85453414916992,-0.17827723920345306,-1.6540166139602661,-3.2964909076690674,-0.10908307880163193,0.054541539400815964,110.3291244506836,1.8797640800476074,-3.0336787700653076,20.961669921875,-19.372188568115234,,,,0.01800055056810379,2.72867488861084,0.4572639763355255,2.709338426589966,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4093784,2,41.31999969482422,38.85453414916992,-0.40607595443725586,-1.5747822523117065,-3.392483949661255,-0.10362893342971802,0.046905722469091415,110.3291244506836,1.8797640800476074,-3.0336787700653076,20.35772705078125,-19.372188568115234,,,,0.01825055666267872,2.7238404750823975,0.46476420760154724,2.718200922012329,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093802,2,41.310001373291016,38.85453414916992,-0.5843532085418701,-2.119518280029297,-3.4982943534851074,-0.07308566570281982,0.05563237518072128,110.9991455078125,0.502511203289032,-2.903398036956787,20.18316650390625,-28.036264419555664,,,,0.01812555454671383,2.7165896892547607,0.47038936614990234,2.7198121547698975,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01812555454671383
4093819,2,41.310001373291016,38.85453414916992,-0.35655447840690613,-1.5153565406799316,-3.5593810081481934,-0.06981316953897476,0.056723203510046005,110.6082992553711,-1.5447566509246826,-4.113147258758545,19.56982421875,-28.036264419555664,,,,0.017375530675053596,2.7310917377471924,0.47601455450057983,2.7351200580596924,0.0,,,,,,,BOOST,0.0,0.017375530675053596
4093834,2,41.310001373291016,38.85453414916992,-0.5051188468933105,-1.8917196989059448,-3.671736717224121,-0.04145156964659691,0.056723203510046005,110.04995727539062,-1.2655837535858154,-4.113147258758545,19.33392333984375,-28.036264419555664,,,,0.01700051873922348,2.7359256744384766,0.4820147156715393,2.676255226135254,0.0,,,,,,,BOOST,0.0,0.01700051873922348
4093851,2,41.310001373291016,38.85453414916992,-0.40607595443725586,-1.8322938680648804,-3.7350046634674072,-0.03708824887871742,0.047996558248996735,106.0112533569336,-0.07444610446691513,-4.448154926300049,19.14990234375,-28.036264419555664,,,,0.01825055666267872,2.7318973541259766,0.48913994431495667,2.6964478492736816,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093870,2,41.29999923706055,38.85453414916992,-0.2476072907447815,-1.91152822971344,-3.8789944648742676,-0.020725784823298454,0.03708824887871742,104.55955505371094,0.13028068840503693,-4.89483118057251,18.78662109375,-18.02723503112793,,,,0.01812555454671383,2.701281785964966,0.49501511454582214,2.722229242324829,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01812555454671383
4093887,2,41.29999923706055,38.85453414916992,-0.495214581489563,-1.91152822971344,-4.03716516494751,-0.020725784823298454,0.04472406208515167,106.79293823242188,-0.26056137681007385,-4.6901044845581055,18.54132080078125,-18.02723503112793,,,,0.018375560641288757,2.72867488861084,0.5013903379440308,2.71014404296875,0.0,,,,,,,BOOST,0.0,0.018375560641288757
4093904,2,41.29999923706055,38.85453414916992,-0.6239703893661499,-2.3374128341674805,-4.1757001876831055,0.0010908307740464807,0.01745329238474369,106.79293823242188,-0.26056137681007385,-4.6901044845581055,18.06005859375,-18.02723503112793,,,,0.01825055666267872,2.6778666973114014,0.510515570640564,2.71014404296875,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4093920,2,41.29999923706055,38.85453414916992,0.04952145367860794,-2.0699968338012695,-4.234605312347412,-0.005454154219478369,0.01745329238474369,107.35128021240234,-0.4652881622314453,-4.764550685882568,17.81475830078125,-19.34991455078125,,,,0.01825055666267872,2.7230348587036133,0.517140805721283,2.7109498977661133,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4093937,2,41.290000915527344,38.85453414916992,-0.9012904763221741,-1.8917196989059448,-4.399320602416992,0.007635816000401974,0.013089969754219055,105.54596710205078,-0.502511203289032,-4.5226006507873535,17.578857421875,-19.34991455078125,,,,0.01825055666267872,2.694836139678955,0.5236409902572632,2.7077269554138184,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093955,2,41.290000915527344,38.85453414916992,-0.11885149776935577,-2.0303797721862793,-4.517130374908447,0.01854412443935871,0.014180800877511501,104.42927551269531,1.0794684886932373,-4.373708724975586,17.158935546875,-19.34991455078125,,,,0.01825055666267872,2.714172601699829,0.5325162410736084,2.733508825302124,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4093970,2,41.279998779296875,38.85453414916992,-0.5843532085418701,-2.3176040649414062,-4.595670223236084,0.023998279124498367,0.013089969754219055,106.23458862304688,1.6936489343643188,-4.206204891204834,16.97967529296875,-19.34991455078125,,,,0.01825055666267872,2.6932249069213867,0.5385164618492126,2.7157838344573975,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4093987,2,41.279998779296875,38.85453414916992,-0.7824389934539795,-2.119518280029297,-4.733115196228027,0.01854412443935871,-0.009817477315664291,106.23458862304688,1.6936489343643188,-4.206204891204834,16.73431396484375,-16.126035690307617,,,,0.01800055056810379,2.717395305633545,0.5456416606903076,2.714172601699829,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4094004,2,41.279998779296875,38.85453414916992,-0.21789442002773285,-2.268082857131958,-4.877104759216309,0.023998279124498367,-0.009817477315664291,107.7235107421875,-0.7072380185127258,-3.052290201187134,16.31439208984375,-16.126035690307617,,,,0.01812555454671383,2.721423625946045,0.5532668828964233,2.652890920639038,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4094020,2,41.27000045776367,38.85453414916992,-0.752726137638092,-2.159135580062866,-4.9480085372924805,0.01854412443935871,-0.021816616877913475,107.59323120117188,-1.7494834661483765,-2.996455669403076,16.0784912109375,-16.126035690307617,,,,0.01800055056810379,2.7045044898986816,0.5602670907974243,2.7270634174346924,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4094036,2,41.27000045776367,38.85453414916992,-0.23770299553871155,-2.3671255111694336,-5.094180107116699,0.022907447069883347,-0.03817908093333244,107.07211303710938,-0.8561301827430725,-4.559823989868164,15.83319091796875,-16.126035690307617,,,,0.018375560641288757,2.705310106277466,0.567642331123352,2.7109498977661133,-0.00012500381853897125,,,,,,,BOOST,0.0,0.018375560641288757
4094053,2,41.2599983215332,38.85453414916992,-0.6239703893661499,-2.159135580062866,-5.228352069854736,0.014180800877511501,-0.040360741317272186,106.69988250732422,-0.14889220893383026,-5.155392646789551,15.47930908203125,-16.126035690307617,,,,0.018375560641288757,2.705310106277466,0.5752675533294678,2.7230348587036133,-0.00012500381853897125,,,,,,,BOOST,0.0,0.018375560641288757
4094072,2,41.2599983215332,38.85453414916992,-0.5150231719017029,-2.0402839183807373,-5.374523162841797,0.011999139562249184,-0.0359974168241024,107.51878356933594,-0.8002956509590149,-4.541212558746338,15.17266845703125,-19.015226364135742,,,,0.01800055056810379,2.7190065383911133,0.590643048286438,2.730286121368408,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01800055056810379
4094101,2,41.25,38.85453414916992,-0.2277987003326416,-2.287891387939453,-5.595962047576904,0.004363323096185923,-0.029452431946992874,107.79795837402344,-1.395864486694336,-4.336485385894775,14.4508056640625,-19.015226364135742,,,,0.01800055056810379,2.6585304737091064,0.5995182991027832,2.7125613689422607,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4094119,2,41.25,38.85453414916992,-0.5744488835334778,-2.268082857131958,-5.6592302322387695,0.005454154219478369,-0.03163409233093262,105.47151947021484,-0.3350074589252472,-4.131758689880371,14.14410400390625,-19.015226364135742,,,,0.01812555454671383,2.7270634174346924,0.606643557548523,2.722229242324829,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01812555454671383
4094138,2,41.25,38.85453414916992,-0.36645880341529846,-2.129422664642334,-5.799947261810303,0.006544984877109528,-0.019634954631328583,103.34980773925781,-0.07444610446691513,-3.9642550945281982,13.544921875,-20.230379104614258,,,,0.01825055666267872,2.70208740234375,0.6121436953544617,2.7270634174346924,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4094154,2,41.2400016784668,38.85453414916992,-0.48531025648117065,-2.268082857131958,-5.947209358215332,0.01636246219277382,-0.014180800877511501,104.67122650146484,-0.37223052978515625,-4.243427753448486,13.24298095703125,-20.230379104614258,,,,0.01825055666267872,2.7198121547698975,0.6195189356803894,2.729480504989624,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4094171,2,41.2400016784668,38.85453414916992,-0.6338746547698975,-2.287891387939453,-6.0202956199646,0.01636246219277382,0.004363323096185923,106.16014862060547,-0.24194984138011932,-4.485377788543701,12.63909912109375,-20.230379104614258,,,,0.01812555454671383,2.7117555141448975,0.6283941864967346,2.7206180095672607,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4094187,2,41.22999954223633,38.85453414916992,-0.4555974006652832,-1.8917196989059448,-6.143559455871582,0.028361601755023003,0.019634954631328583,104.89456176757812,-0.6327918767929077,-4.820385456085205,12.3984375,-25.671566009521484,,,,0.01787554658949375,2.676255226135254,0.6347693800926208,2.721423625946045,0.0,,,,,,,BOOST,0.0,0.01787554658949375
4094204,2,41.22999954223633,38.85453414916992,-0.6536831855773926,-2.277987003326416,-6.302820682525635,0.0512690506875515,0.04145156964659691,104.89456176757812,-0.6327918767929077,-4.820385456085205,12.091796875,-25.671566009521484,,,,0.018375560641288757,2.6633644104003906,0.6430196166038513,2.71014404296875,-0.00012500381853897125,,,,,,,BOOST,0.0,0.018375560641288757
4094221,2,41.22999954223633,38.85453414916992,-0.5645446181297302,-2.277987003326416,-6.3813605308532715,0.05781403183937073,0.046905722469091415,105.04345703125,-0.037223052233457565,-4.727327823638916,11.4879150390625,-25.671566009521484,,,,0.01825055666267872,2.74075984954834,0.6497698426246643,2.6746439933776855,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01825055666267872
4094237,2,41.22999954223633,38.85453414916992,-0.2872244417667389,-2.3076999187469482,-6.506805896759033,0.07963065057992935,0.03381575644016266,106.0112533569336,0.8747417330741882,-4.243427753448486,11.2425537109375,-25.671566009521484,,,,0.01812555454671383,2.7206180095672607,0.6562700271606445,2.71014404296875,0.00012500381853897125,,,,,,,BOOST,0.0,0.01812555454671383
4094253,2,41.220001220703125,38.85453414916992,-0.7032046914100647,-1.782772421836853,-6.64315938949585,0.10035642981529236,0.04145156964659691,104.61538696289062,1.7494834661483765,-3.685082197189331,11.00665283203125,-25.671566009521484,,,,0.01812555454671383,2.7270634174346924,0.6660203337669373,2.7157838344573975,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4094270,2,41.220001220703125,38.85453414916992,-0.8319604992866516,-2.3572213649749756,-6.719517707824707,0.1178097277879715,0.04254240170121193,104.09426879882812,1.8797640800476074,-4.597046852111816,10.58673095703125,-21.087646484375,,,,0.018375560641288757,2.7190065383911133,0.6768956780433655,2.656113386154175,-0.00012500381853897125,,,,,,,BOOST,0.0,0.018375560641288757
4094286,2,41.220001220703125,38.85453414916992,-0.40607595443725586,-1.9214324951171875,-6.8493266105651855,0.12653636932373047,0.03272492438554764,105.65763092041016,1.4330874681472778,-4.987888813018799,10.3414306640625,-21.087646484375,,,,0.01800055056810379,2.729480504989624,0.6843959093093872,2.721423625946045,-0.00012500381853897125,,,,,,,BOOST,0.0,0.01800055056810379
4094340,2,41.209999084472656,38.85453414916992,-0.7824389934539795,-2.3275084495544434,-7.183121204376221,0.15707963705062866,0.05017821490764618,104.96900939941406,-0.1675037294626236,-3.945643424987793,9.37896728515625,-18.709030151367188,,,,0.01812555454671383,2.718200922012329,0.7138968110084534,2.7278690338134766,0.0,,,,,,,BOOST,0.0,0.01812555454671383
4094357,2,41.20000076293945,38.85453414916992,-0.6338746547698975,-2.1096138954162598,-7.308566570281982,0.17016960680484772,0.04581489413976669,104.28038024902344,0.0,-3.945643424987793,8.83636474609375,-18.709030151367188,,,,0.01825055666267872,2.7351200580596924,0.7260221838951111,2.74075984954834,0.0,,,,,,,BOOST,0.0,0.01825055666267872
4094373,2,41.20000076293945,38.85453414916992,-0.5942574739456177,-2.0303797721862793,-7.451465606689453,0.1843504160642624,0.04472406208515167,104.39205169677734,-0.5211227536201477,-4.410931587219238,8.4683837890625,-18.709030151367188,,,,0.01800055056810379,2.734314441680908,0.7358974814414978,2.717395305633545,0.0,,,,,,,BOOST,0.0,0.01800055056810379
4094391,2,41.20000076293945,38.85453414916992,-0.643778920173645,-2.248274087905884,-7.504916191101074,0.19634954631328583,0.047996558248996735,104.07565307617188,-3.1267364025115967,-5.099558353424072,7.55780029296875,-18.709030151367188,,,,0.01800055056810379,2.681945562362671,0.7442727088928223,2.72867488861084,0.0,,,,,,,BOOST,0.0,0.01800055056810379
